Id,Departamento,Tipo,Nombre,Direccion,Telefono,Latitud,Longitud,Fuente
5823,La Paz,ServiciosFinancieros,Banco Solidario S.A.,"Av.del Maestro #879, esquina C.Humberto Viscarra, Sector B, Z.Alto Obrajes - Peluquería.",,-68.10641389,-16.523325,gamlp
5824,La Paz,ServiciosFinancieros,Banco Solidario S.A.,"Av. Defensores del Chaco #90, entre calles 42 y 43, zona Chasquipampa -",,-68.0521224,-16.53800254,gamlp
5825,La Paz,ServiciosFinancieros,Banco Solidario S.A.,"Av. Ciudad del Niño #27, frente a Ex Samapa, Z. Pampahasi  - Tienda de Barrio y Punto Viva.",,-68.10439309,-16.49573007,gamlp
5826,La Paz,ServiciosFinancieros,Banco Solidario S.A.,"Av. García Lanza #1000, esquina C. 10, Achumani, frente a la Clinica Sagrada Familia.",,-68.07526695,-16.53495386,gamlp
5827,La Paz,ServiciosFinancieros,Banco Solidario S.A.,"Av. Octavio Campero #1750, esquina Av. Josefa Mujía, Zona Alto San Antonio.",,-68.10899281,-16.49759892,gamlp
5828,La Paz,ServiciosFinancieros,Banco Solidario S.A.,"Av. Periférica #125 (Av.Gral. Juan José Torrez), esquina final Puerto Rico, Z. 27 de Mayo.",,-68.12839907,-16.4852617,gamlp
5829,La Paz,ServiciosFinancieros,Banco Solidario S.A.,"Av. Vicente Burgaleta #1001, Plaza Luis Uría, cerca al Hospital General Luis Uría,  Zona Villa Copacabana.",,-68.116573,-16.48376467,gamlp
5830,La Paz,ServiciosFinancieros,Banco Solidario S.A.,"Av. Ramiro Castillo Salinas #1000, esquina Calle 1, a una cuadra del Puente Minaza, Zona Villa El Carmen.",,-68.1146268,-16.46885684,gamlp
5831,La Paz,ServiciosFinancieros,Banco Solidario S.A.,"Calle 6 s/n, frente a la Plaza Almirante Grau, Zona Irpavi.",,-68.08721389,-16.52457222,gamlp
5832,La Paz,ServiciosFinancieros,Banco Solidario S.A.,"Av. República #1507, entre C. Asunción y Murguía, Z. Villa Victoria- Punto Entel.",,-68.15268333,-16.49155556,gamlp
5833,La Paz,ServiciosFinancieros,Banco Solidario S.A.,"Av. Saavedra #2055, entre calles Villalobos y Nicaragua, casi Plaza Triangular, Edif. Torre Real Miraflores, zona Miraflores - Ingeneria SRL Cristec.",,-68.12156241,-16.50347763,gamlp
5834,La Paz,ServiciosFinancieros,Banco Solidario S.A.,"Av. Tejada Sorzano #574, Edificio Clementina, entre calle Francisco Cernada y calle Monje, altura Plaza Villarroel, zona Alto Miraflores - Venta de Regalos y Abarrotes.",,-68.12346389,-16.48455,gamlp
5835,La Paz,ServiciosFinancieros,Banco Ganadero S.A.,Av. Camacho 1372,,-68.13285833,-16.49938333,gamlp
5836,La Paz,ServiciosFinancieros,Banco Ganadero S.A.,Cale 18 de Calacoto Nro. 5 Esq. Montenegro,,-68.08062965,-16.54076526,gamlp
5837,La Paz,ServiciosFinancieros,Banco Ganadero S.A.,Av. 16 de julio N. 1805,,-68.13113889,-16.50334722,gamlp
5838,La Paz,ServiciosFinancieros,Banco Los Andes Procredit S.A.,Av. 16 de Julio NÂº 1486 A,,-68.13266667,-16.50216389,gamlp
5839,La Paz,ServiciosFinancieros,Banco Los Andes Procredit S.A.,Av. 16 de Julio nro. 1486 A,,-68.13320294,-16.50146149,gamlp
5840,La Paz,ServiciosFinancieros,Banco Los Andes Procredit S.A.,Av. América nro. 203,,-68.13976583,-16.49349624,gamlp
5841,La Paz,ServiciosFinancieros,Banco Los Andes Procredit S.A.,"Calle José  María Achá nro. 803, equina Avenida Baptista",,-68.14864501,-16.4959147,gamlp
5842,La Paz,ServiciosFinancieros,Banco Los Andes Procredit S.A.,Av. Estéban Arce nro.1705,,-68.1175157,-16.49558775,gamlp
5843,La Paz,ServiciosFinancieros,Banco Los Andes Procredit S.A.,Av. Buenos Aires nro. 555,,-68.14401944,-16.49465833,gamlp
5844,La Paz,ServiciosFinancieros,Banco Los Andes Procredit S.A.,Calle Belisario Salinas No438 entre 20 de cotubre y Sanchez Lima,,-68.12701562,-16.51002789,gamlp
5845,La Paz,ServiciosFinancieros,Banco Los Andes Procredit S.A.,Av. Tejada Sorzano Nº 393 esq. Calle Unduavi,,-68.12137778,-16.48052222,gamlp
5846,La Paz,ServiciosFinancieros,Banco Los Andes Procredit S.A.,Calle 20 Calacoto nro. 8047,,-68.07865278,-16.53921389,gamlp
5847,La Paz,ServiciosFinancieros,Banco Los Andes Procredit S.A.,"Avenida Saavedra, esquina Hugo estrada No1706",,-68.12370377,-16.5000921,gamlp
5848,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Avenida Juan José Torrez (Av. Periférica) casi esquina Diego de Peralta No.438, Zona Agua de la Vida de la ciudad de La Paz",,-68.1288759,-16.48556936,gamlp
5849,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Avenida Ciudad del Niño, esquina Avenida Circunvalación No. 125, Zona Pampahasi de la ciudad de La Paz",,-68.10498611,-16.50179167,gamlp
5850,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Plaza Pérez Velasco, No.785 de la ciudad de La Paz",,-68.1367676,-16.49396437,gamlp
5851,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Calle Baltazar de Salas No.98, esquina Huayna Potosí, Zona Vino Tinto de la ciudad de La Paz",,-68.14374167,-16.48380556,gamlp
5852,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Calle Gral. Gonzales No. 1272, Zona de San Pedro de la ciudad de La Paz",,-68.13663207,-16.50148193,gamlp
5853,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Calle Gral. Gonzales No. 1272, Zona San Pedro de la ciudad de La Paz",,-68.13663207,-16.50148193,gamlp
5854,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,Av. Buenos Aires No. 561 frente ingreso calle Huyustus de la ciudad de La Paz,,-68.14396111,-16.49384167,gamlp
5855,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Av. Camacho, Nro. 1355, Edificio Stepham y Cia. de la ciudad de La Paz",,-68.13372026,-16.49896135,gamlp
5856,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Avenida Defensores del Chaco No. 87, entre calles 52 y 53, Zona Chasquipampa de la ciudad de La Paz",,-68.04849204,-16.53723736,gamlp
5857,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Av. Muñoz Reyes No. 1004, Esq. Calle 30 de la Zona de Cota Cota de la ciudad de La Paz",,-68.06307416,-16.54070763,gamlp
5858,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,Av. Baptista No. 1174 (Frente al cementerio General) de la ciudad de La Paz,,-68.15065278,-16.49548333,gamlp
5859,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Calle Max Paredes No. 821, Zona Gran Poder de la ciudad de La Paz",,-68.14100226,-16.49818554,gamlp
5860,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Avenida Kollasuyo No. 3000, Zona La Portada de la ciudad de La Paz",,-68.16341811,-16.49194256,gamlp
5861,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,Av. Simón Bolivar No. 1990  de la ciudad de La Paz,,-68.12493786,-16.49996727,gamlp
5862,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Plaza Eguino final Pando, esq. América, Edificio Loza No. 289, Planta Baja de la ciudad de La Paz",,-68.14052889,-16.49350327,gamlp
5863,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Calle 18 No. 50, entre Av. Montenegro y Julio Patiño, Zona San Miguel de la ciudad de La Paz",,-68.0806301,-16.54063173,gamlp
5864,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Av. 20 de Octubre, N° 2396, Edificio María Haydee de la ciudad de La Paz",,-68.12699759,-16.50979751,gamlp
5865,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Av. Jaimes Freyre, No. 1594, esq. Buenos Aires de la ciudad de La Paz",,-68.143325,-16.510075,gamlp
5866,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Av. Tito Yupanqui No. 1394, Zona Villa Copacabana de la ciudad de La Paz",,-68.11688405,-16.49570473,gamlp
5867,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Av. Las Américas No. 205 esquina Puente Villa (frente al Shopping La Cumbre), Zona de Villa Fátima de la ciudad La Paz",,-68.12078333,-16.47975833,gamlp
5868,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Av. Mecapaca, No.6309 y No.6301, Zona Obrajes de la ciudad de La Paz",,-68.10030278,-16.53027222,gamlp
5869,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Calle Colón esquina Mercado, Edificio Armando Escobar Uría, Zona Central de la ciudad de La Paz",,-68.133425,-16.49810556,gamlp
5870,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,Oficina Administrativa Cementerio General de la ciudad de La Paz,,-68.151625,-16.49635278,gamlp
5871,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,Av. Josefa Mujía s/n dentro de las instalaciones de la Subalcaldía de Villa San Antonio de la ciudad de La Paz,,-68.10847936,-16.49811607,gamlp
5872,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,Plaza Antofagasta dentro de las instalaciones de la Terminal de Buses de la ciudad de La Paz,,-68.14138889,-16.48861667,gamlp
5873,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,Av. Ballivian esq. Calle 15 interiores supermercado Ketal Zona Calacoto de la ciudad de La Paz,,-68.08392778,-16.53935278,gamlp
5874,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Instalaciones supermercado Ketal, Av. Busch esq. Villalobos de la ciudad de La Paz",,-68.12111111,-16.50249444,gamlp
5875,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,Instalaciones supermercado Ketal Av. Arce esq. Pinilla de la ciudad de La Paz,,-68.12333154,-16.51050835,gamlp
5876,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Hipermercado Ketal, frente al Colegio Militar, lado Megacenter, Zona Irpavi de la ciudad de La Paz",,-68.08668056,-16.53273333,gamlp
5877,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Avenida Ramiro Castillo esquina calle 2 No.121, Zona Villa El Carmen de la ciudad de La Paz",,-68.11414889,-16.46859669,gamlp
5878,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Instalaciones ENTEL Calle Ayacucho entre Avenidas Camacho y Mercado No.267, Edificio ENTEL de la ciudad de La Paz",,-68.13461667,-16.49795,gamlp
5879,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Instalaciones ENTEL, Calle Federico Zuazo No.1771, Edificio Tower de la ciudad de La Paz",,-68.13020833,-16.50231667,gamlp
5880,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Instalaciones ENTEL, Avenida Montenegro casi esquina Calle 18 No.1196, Edificio López Leytón de la ciudad de La Paz",,-68.0801971,-16.54098138,gamlp
5881,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Instalaciones ENTEL, calle Federico Zuazo No.1935, Edificio Torre Ventura de la ciudad de La Paz",,-68.12918975,-16.50357158,gamlp
5882,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"calle Baltazar Alquiza esquina calle Huyustus No.85, Zona 14 de septiembre de la ciudad de La Paz",,-68.14757562,-16.49503359,gamlp
5883,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Calle Ayata No.1198, Zona Chamoco Chico de la ciudad de La Paz",,-68.15246679,-16.49969095,gamlp
5884,La Paz,ServiciosFinancieros,Banco para el Fomento a Iniciativas Económicas S.A.,"Calle Pedro de la Gasca No.635, Zona Gran Poder de la ciudad de La Paz",,-68.14207778,-16.49773056,gamlp
5885,La Paz,ServiciosFinancieros,Mutual La Primera,Av. Mariscal Santa Cruz No. 1364,,-68.13437753,-16.50016987,gamlp
5886,La Paz,ServiciosFinancieros,Mutual La Primera,Calle Max Paredes No. 420 Garita de Lima,,-68.14555809,-16.49610461,gamlp
5887,La Paz,ServiciosFinancieros,Mutual La Primera,Av. Montenegro No. 111 San Miguel Centro Comercial La Chiwiña,,-68.07923149,-16.54040603,gamlp
5888,La Paz,ServiciosFinancieros,Mutual La Primera,Av. 6 de Agosto No. 2549 Sopocachi,,-68.12472799,-16.51046594,gamlp
5889,La Paz,ServiciosFinancieros,Mutual La Primera,Av.Saavedra N.22 Esq. Plaza tejada Sorzano (Miraflores),,-68.12437237,-16.49893015,gamlp
5890,La Paz,ServiciosFinancieros,Mutual La Primera,Calle Ballivian No. 1283 Esq. Colon Zona Central,,-68.13223404,-16.49590612,gamlp
5891,La Paz,ServiciosFinancieros,Mutual La Primera,Calle 16 No. 4 Achumani (Frente al Mercado),,-68.07309597,-16.5307351,gamlp
5892,La Paz,ServiciosFinancieros,Mutual La Primera,Calle Evaristo Valle N.- 127 San Sebastian,,-68.13753342,-16.49412982,gamlp
5893,La Paz,ServiciosFinancieros,Mutual La Primera,Calle Mercado Esq Colon,,-68.13316294,-16.49827605,gamlp
5894,La Paz,ServiciosFinancieros,Mutual La Paz,"Av. 16 de  Julio  esq, Bueno   El Prado  1521",,-68.13264722,-16.50127222,gamlp
5895,La Paz,ServiciosFinancieros,Mutual La Paz,C. Bueno  (Frente Cine Monje Campero),,-68.13251944,-16.50109722,gamlp
5896,La Paz,ServiciosFinancieros,Mutual La Paz,"Calle Yanacocha NÂº 319 
Edif. Asbun Antiguo Planta Baja.",,-68.13575833,-16.49663889,gamlp
5897,La Paz,ServiciosFinancieros,Mutual La Paz,C.Illampu NÂº 778-782 esquina calle Santa Cruz,,-68.13977614,-16.4966733,gamlp
5898,La Paz,ServiciosFinancieros,Mutual La Paz,Av. 20 de Octubre esq. C. Pedro Salazar  NÂº 2497,,-68.12589334,-16.51054002,gamlp
5899,La Paz,ServiciosFinancieros,Mutual La Paz,Av. Hernando Siles    Esq. Calle 11 Edificio El Parque,,-68.10630948,-16.52734067,gamlp
5900,La Paz,ServiciosFinancieros,Mutual La Paz,Av.  Montenegro  NÂº 1223,,-68.08042679,-16.54074998,gamlp
5901,La Paz,ServiciosFinancieros,Mutual La Paz,Av.  Saavedra NÂº   1740,,-68.12382835,-16.50031062,gamlp
5902,La Paz,ServiciosFinancieros,Mutual La Paz,Av. Esteban Arce NÂº 1828,,-68.11640794,-16.49585133,gamlp
5903,La Paz,ServiciosFinancieros,Mutual La Paz,C. Ocobaya  NÂº 286,,-68.12009341,-16.47862737,gamlp
5904,La Paz,ServiciosFinancieros,Mutual La Paz,Av.Montes NÂº 533.,,-68.14011389,-16.49060556,gamlp
5905,La Paz,ServiciosFinancieros,Mutual La Paz,Calles Colón y Mercado Â·1298 Ex Bco. del Estado,,-68.13341389,-16.49810278,gamlp
5906,La Paz,ServiciosFinancieros,Mutual La Paz,"Av. Victorio Garcia Lanza Nro. 300, entre calles 15 y 16, Achumani",,-68.07318184,-16.53158593,gamlp
5907,La Paz,ServiciosFinancieros,Mutual La Paz,"LOCAL NRO. 7 DEL SUPERMERCADO HIPERMAXI, AV. JOSE MARIA AGUIRRE ACHA S/N, ZOna LOS PINOS",,-68.07026761,-16.54558117,gamlp
5908,La Paz,ServiciosFinancieros,Fondo Financiero Privado Fassil S.A.,"Calle Alberto Lambert NÂº 822 Sector A, Zona Alto Obrajes.",,-68.10485556,-16.522125,gamlp
5909,La Paz,ServiciosFinancieros,Fondo Financiero Privado Fassil S.A.,Avenida Kollasuyo Zona Callampaya,,-68.15236111,-16.49476111,gamlp
5910,La Paz,ServiciosFinancieros,Fondo Financiero Privado Fassil S.A.,"Avenida Esteban Arce 1836, Villa San Antonio - Zona Cruce Villa Copacabana.",,-68.11637454,-16.49585736,gamlp
5911,La Paz,ServiciosFinancieros,Fondo Financiero Privado Fassil S.A.,Avenida Gral Camacho N 1415 - 1425 1er piso,,-68.13247658,-16.49957178,gamlp
5912,La Paz,ServiciosFinancieros,Fondo Financiero Privado Fassil S.A.,"Avenida Arce 2779,  Edificio El Escorial - Planta Baja",,-68.12096506,-16.51261383,gamlp
5913,La Paz,ServiciosFinancieros,Fondo Financiero Privado Fassil S.A.,Avenida Gral Camcho N 1415 - 1425,,-68.13259167,-16.49952778,gamlp
5914,La Paz,ServiciosFinancieros,Fondo Financiero Privado Fassil S.A.,"Avenida Muños Reyes Nº800 esquina Calle 30, Zona COTA Cota",,-68.06359167,-16.54086667,gamlp
5915,La Paz,ServiciosFinancieros,Fondo Financiero Privado Fassil S.A.,"Calle Maximiliano Paredes entre Calles Emilio Calderón y Sagárnaga No. 923, Zona Gran Poder",,-68.13984057,-16.49969095,gamlp
5916,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,CALLE MERCADO EX BANCO DEL ESTADO,,-68.1334313,-16.49804614,gamlp
5917,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,C/ BELISARIO SALInaS # 520 ESQ. SANCHEZ LIMA,,-68.12751998,-16.51080113,gamlp
5918,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,AV CAMACHO 1277 ESQ. COLON,,-68.13425469,-16.49871801,gamlp
5919,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,BELISARIO SALInaS NO. 520 ESQ. SANCHEZ LIMA,,-68.12751998,-16.51080113,gamlp
5920,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,AV. BALLIVIAN No. 1323,,-68.07822537,-16.53878079,gamlp
5921,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,AV. BAPTISTA # 845,,-68.14643665,-16.49579622,gamlp
5922,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,CALLE ILLAMPU ESQ. SANTA CRUZ,,-68.13967534,-16.49634086,gamlp
5923,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,AV. CAMACHO ESQ. COLON No. 2277,,-68.13425469,-16.49871801,gamlp
5924,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,CALLE RODRIGUEZ ESQ. LARA # 607,,-68.13997908,-16.50085477,gamlp
5925,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,AV. SAAVEDRA 820,,-68.12079743,-16.50526806,gamlp
5926,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,Av. Montes NÂº 755,,-68.13675016,-16.49399982,gamlp
5927,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,AV. DE LAS AMERICAS ESQ. VIRGEN DEL CARMEN,,-68.11951895,-16.47746683,gamlp
5928,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,"CALLE TUMUSLA No.590-A, GALERIA MULTICENTRO SANTO TOMAS (ACERA DE SUBIDA, FRENTE AL INGRESO DE LA CALLE ORTEGA)",,-68.14307304,-16.49530811,gamlp
5929,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,AV. 31 DE OCTUBRE Y PASOS KANQUI NO. 1525 DEL CRUCE DE VILLA COPACABAna,,-68.11652942,-16.49608024,gamlp
5930,La Paz,ServiciosFinancieros,Fondo Financiero Privado Prodem S.A.,AVENIDA LAS AMERICAS ESQ. PUENTE VILLA,,-68.11990798,-16.47812453,gamlp
5931,La Paz,ServiciosFinancieros,Eco Futuro S.A. F. F. P.,Calle México NÂº 1530 entre Otero de la Vega y Nicolás Acosta - Zona de San Pedro,,-68.13364717,-16.50202472,gamlp
5932,La Paz,ServiciosFinancieros,Eco Futuro S.A. F. F. P.,"Calle Gabriel Gozalvez Nº 228, entre Avenida Arce y Avenida 6 de Agosto - Zona San Jorge",,-68.10370865,-16.52849289,gamlp
5933,La Paz,ServiciosFinancieros,Eco Futuro S.A. F. F. P.,Plaza Alonso de Mendoza NÂº 284 - Zona Central,,-68.1386,-16.49291111,gamlp
5934,La Paz,ServiciosFinancieros,Eco Futuro S.A. F. F. P.,Av. Hernando Siles NÂº 6204 esq. Calle 16 de Obrajes,,-68.10366976,-16.52848456,gamlp
5935,La Paz,ServiciosFinancieros,Eco Futuro S.A. F. F. P.,Av. Baptista y José MarÍa AsÍn Nº788 - Zona El Tejar,,-68.15238056,-16.49538333,gamlp
5936,La Paz,ServiciosFinancieros,Eco Futuro S.A. F. F. P.,Cruce de Villa Copacabana y Villa San Antonio sobre la Av.Esteban Arce NÂº 1843,,-68.11623089,-16.49562577,gamlp
5937,La Paz,ServiciosFinancieros,Eco Futuro S.A. F. F. P.,Calle México NÂº 1530 entre Otero de la Vega y Nicolás Acosta - Zona de San Pedro,,-68.133629,-16.50205403,gamlp
5938,La Paz,ServiciosFinancieros,Eco Futuro S.A. F. F. P.,Calle 21 NÂº 8342 esq. Calle Pancara -Zona Calacoto,,-68.07714167,-16.54401667,gamlp
5939,La Paz,ServiciosFinancieros,Eco Futuro S.A. F. F. P.,Av. de las Américas NÂº 294 esq. Ocobaya - Zona Villa Fátima,,-68.12024872,-16.47872909,gamlp
5940,La Paz,ServiciosFinancieros,Fondo Financiero Privado Fassil S.A.,"Avenida Las Américas NÂº 250, Zona Villa Fátima",,-68.1207661,-16.4791161,gamlp
5941,La Paz,ServiciosFinancieros,Fondo Financiero Privado Fassil S.A.,Calle Tumusla NÂº 602,,-68.14324393,-16.49492523,gamlp
5942,La Paz,ServiciosFinancieros,Fondo Financiero Privado Fassil S.A.,"Avenida Garcia Lanza Nro. 60, entre Calle Nro. 13 y Calle Nro. 1",,-68.07427401,-16.53312895,gamlp
5943,La Paz,ServiciosFinancieros,Fondo de la Comunidad S.A. F.F.P.,Av. 20 de Octubre # 2379 entre Belisario Salinas y Rosendo Gutierrez,,-68.12692568,-16.50958814,gamlp
5944,La Paz,ServiciosFinancieros,Cooperativa de Ahorro y Crédito Los Remedios Ltda.,"Av. Saavedra NÂº 1975 Zona Miraflores
Entre Villalobos y Diaz Romero",,-68.12223333,-16.502325,gamlp
5945,La Paz,ServiciosFinancieros,BNB LEASING S.A.,AV.CAMCHO Nº 1312,,-68.13407222,-16.49906111,gamlp
5946,La Paz,ServiciosFinancieros,Almacenes Internacionales S.A.,"Av. Arce Nro 2631
Edif. Multicine Piso  16",,-68.12247817,-16.51095712,gamlp
5947,La Paz,ServiciosFinancieros,WARRANT MERCANTIL SANTA CRUZ S.A.,Avenida Camacho Nº 1448 Piso 6,,-68.13295616,-16.49966134,gamlp
5948,La Paz,ServiciosFinancieros,Bisa Leasing S.A.,Avenida Arce Nro. 2631 Edificio Multicine Piso 16,,-68.12213889,-16.51090278,gamlp
5949,La Paz,ServiciosFinancieros,Fortaleza Leasing S.A.,Av. 20 de Octubre esq. Campos Nº2665 Edificio Torre Azul Piso 7,,-68.12353889,-16.51281389,gamlp
5950,La Paz,ServiciosFinancieros,ENSERBIC S.A.,AVENIDA MARISCAL SANTA CRUZ No. 1392 EDIF. CAM. naL. DE COMERCIO,,-68.13427887,-16.50039988,gamlp
5951,La Paz,ServiciosFinancieros,INFOCRED BIC S.A.,CALLE VINCENTI Nº 656 ZOna SOPOCHI,,-68.12822222,-16.51502778,gamlp
5952,La Paz,ServiciosFinancieros,ADMINISTRADORA DE CAMARAS DE COMPENSACION Y LIQUIDACION S.A. (ACCL S.A.),AVENIDA MARISCAL SANTA CRUZ NO.1392 EDIFICIO CAMARA naCIOnaL DE COMERCIO PISO 15 ZOna CENTRAL,,-68.13427388,-16.50034449,gamlp
5953,La Paz,ServiciosFinancieros,CIDRE,"AV. 6 DE AGOSTO #2105, EDIFICIO SANTA TERESA, SOPOCACHI.",,-68.12837528,-16.50646107,gamlp
5954,La Paz,ServiciosFinancieros,CRECER,Calle Demetrio Canelas Nº27 entre calle 16 y 17 de Obrajes,,-68.12524167,-16.51558333,gamlp
5955,La Paz,ServiciosFinancieros,CRECER,Calle Demetrio Canelas Nº 27 entre calles 16 y 17 de Obrajes,,-68.13676389,-16.50238333,gamlp
5956,La Paz,ServiciosFinancieros,CRECER,Calle Demetrio Canelas Nº27 entre la 16 y 17 de Obrajes,,-68.10085583,-16.52997962,gamlp
5957,La Paz,ServiciosFinancieros,CRECER,Calle Diaz Romero Nº 1320 casi esquina Saavedra,,-68.12239722,-16.50161944,gamlp
